id,v_type,k,v
264335879,<type 'str'>,created_by,JOSM
264335897,<type 'str'>,created_by,JOSM
264339284,<type 'str'>,highway,crossing
264339284,<type 'str'>,name,Haralur Junction
264339284,<type 'unicode'>,name:kn,ಹರಳೂರು ಜಂಕ್ಷನ್
264339310,<type 'str'>,created_by,JOSM
264339323,<type 'str'>,created_by,JOSM
264339336,<type 'str'>,created_by,JOSM
264339350,<type 'str'>,created_by,JOSM
264343758,<type 'str'>,created_by,JOSM
264343759,<type 'str'>,created_by,JOSM
264343761,<type 'str'>,created_by,JOSM
264343762,<type 'str'>,created_by,JOSM
264343797,<type 'str'>,created_by,JOSM
264343800,<type 'str'>,created_by,JOSM
264343810,<type 'str'>,created_by,JOSM
264343816,<type 'str'>,created_by,JOSM
264343824,<type 'str'>,created_by,JOSM
264343824,<type 'str'>,maxspeed,30
264345730,<type 'str'>,created_by,JOSM
264345738,<type 'str'>,created_by,JOSM
264345739,<type 'str'>,created_by,JOSM
264348076,<type 'str'>,created_by,JOSM
264348083,<type 'str'>,created_by,JOSM
264348098,<type 'str'>,created_by,JOSM
264348114,<type 'str'>,created_by,JOSM
264348775,<type 'str'>,created_by,JOSM
264348793,<type 'str'>,created_by,JOSM
264348843,<type 'str'>,created_by,JOSM
264348879,<type 'str'>,created_by,JOSM
264348884,<type 'str'>,created_by,JOSM
264845763,<type 'str'>,traffic_calming,yes
265515615,<type 'str'>,barrier,toll_booth
265517355,<type 'str'>,created_by,JOSM
265517357,<type 'str'>,created_by,JOSM
265517360,<type 'str'>,created_by,JOSM
265517365,<type 'str'>,created_by,JOSM
265518566,<type 'str'>,highway,motorway_junction
265518566,<type 'str'>,name,Bannerghatta Road
265518566,<type 'unicode'>,name:kn,ಬನ್ನೇರುಘಟ್ಟ ರಸ್ತೆ
266175093,<type 'str'>,highway,traffic_signals
266298087,<type 'str'>,created_by,JOSM
266298105,<type 'str'>,created_by,JOSM
266313990,<type 'str'>,created_by,JOSM
266313994,<type 'str'>,created_by,JOSM
266313998,<type 'str'>,created_by,JOSM
266314011,<type 'str'>,created_by,JOSM
266314039,<type 'str'>,created_by,JOSM
266323140,<type 'str'>,highway,bus_stop
266323140,<type 'str'>,name,Agara
266323140,<type 'unicode'>,name:kn,ಅಗರ
266323140,<type 'str'>,operator,BMTC
266323140,<type 'str'>,public_transport,stop_position
266323140,<type 'str'>,shelter,yes
266323169,<type 'str'>,amenity,bank
266323169,<type 'str'>,created_by,Potlatch 0.9a
266323169,<type 'str'>,name,Bank Of Baroda
266323169,<type 'unicode'>,name:kn,ಬ್ಯಾಂಕ್ ಆಫ್ ಬರೊಡಾ
266324684,<type 'str'>,addr:street,Outer Ring Road
266324684,<type 'str'>,name,Gangothri Residency
266324684,<type 'unicode'>,name:kn,ಗಂಗೋತ್ರಿ ರೆಸಿಡೆನ್ಸಿ
266324684,<type 'str'>,tourism,hotel
266324687,<type 'str'>,addr:street,Outer Ring Road
266324687,<type 'str'>,name,Ringview Residency
266324687,<type 'unicode'>,name:kn,ರಿಂಗ್ ವೀವ್ ರೆಸಿಡೆನ್ಸಿ 
266324687,<type 'str'>,tourism,hotel
266371138,<type 'str'>,highway,bus_stop
266371138,<type 'str'>,name,Sarjapura Road Junction
266371138,<type 'unicode'>,name:kn,ಸರ್ಜಾಪುರ ರೋಡ್ ಜಂಕ್ಷನ್
266371138,<type 'str'>,operator,BMTC
266371138,<type 'str'>,public_transport,stop_position
266372435,<type 'str'>,addr:street,Sarjapur Road
266372435,<type 'str'>,amenity,fuel
266372435,<type 'str'>,brand,Indian Oil
266472080,<type 'str'>,amenity,post_box
266472147,<type 'str'>,addr:city,Bangalore
266472147,<type 'str'>,addr:postcode,560102
266472147,<type 'str'>,addr:street,27th Main
266472147,<type 'str'>,amenity,fuel
266472147,<type 'str'>,name,Bharat Petroleum
266472147,<type 'unicode'>,name:kn,ಭಾರತ್ ಪೆಟ್ರೋಲಿಯಂ
266472194,<type 'str'>,amenity,police
266472194,<type 'str'>,created_by,Potlatch 0.9a
266472194,<type 'str'>,name,HSR Police station
266472194,<type 'unicode'>,name:kn,ಎಚ್ಎಸ್ಆರ್ ಆರಕ್ಷಕ ಠಾಣೆ
266472521,<type 'str'>,amenity,telephone
266472521,<type 'str'>,created_by,Potlatch 0.9a
266472548,<type 'str'>,amenity,telephone
266472548,<type 'str'>,created_by,Potlatch 0.9a
266472673,<type 'str'>,created_by,Potlatch 0.9a
266472673,<type 'str'>,name,Priti Departmental Store
266472673,<type 'str'>,shop,convenience
266472732,<type 'str'>,created_by,Potlatch 0.9a
266472732,<type 'str'>,name,Adeshwara Electronics
266472732,<type 'str'>,shop,electronics
266472834,<type 'str'>,created_by,Potlatch 0.9a
266472834,<type 'str'>,name,Igate optic vision
266472834,<type 'str'>,shop,optics
266472898,<type 'str'>,amenity,telephone
266735173,<type 'str'>,traffic_calming,hump
266735174,<type 'str'>,created_by,JOSM
266737793,<type 'str'>,traffic_calming,hump
266737808,<type 'str'>,traffic_calming,hump
266737812,<type 'str'>,created_by,JOSM
266737813,<type 'str'>,created_by,JOSM
266737814,<type 'str'>,created_by,JOSM
266737815,<type 'str'>,created_by,JOSM
266737816,<type 'str'>,created_by,JOSM
266737817,<type 'str'>,created_by,JOSM
266737830,<type 'str'>,created_by,JOSM
266737832,<type 'str'>,created_by,JOSM
266737833,<type 'str'>,amenity,telephone
266737833,<type 'str'>,created_by,JOSM
266739255,<type 'str'>,amenity,fast_food
266739255,<type 'str'>,name,Meals House
266739258,<type 'str'>,name,Poonam Furniture House
266739258,<type 'str'>,shop,furniture
266739259,<type 'str'>,name,Jubilan Motors Audi Showroom
266739259,<type 'str'>,shop,car
266739260,<type 'str'>,amenity,college
266739260,<type 'str'>,name,International Business School
266739262,<type 'str'>,name,Volvo Service Center
266739262,<type 'str'>,shop,car_repair
266739263,<type 'str'>,brand,BMW
266739263,<type 'str'>,name,Navneeth Motors BMW Showroom
266739263,<type 'str'>,shop,car
266739264,<type 'str'>,created_by,Potlatch 0.9b
266739264,<type 'str'>,landuse,commercial
266739264,<type 'str'>,name,Wipro Ahmed Plaza
266740082,<type 'str'>,amenity,hospital
266740082,<type 'str'>,created_by,JOSM
266740082,<type 'str'>,name,Swamy Hospital
266740082,<type 'unicode'>,name:kn,ಸ್ವಾಮಿ ಆಸ್ಪತ್ರೆ
266740470,<type 'str'>,amenity,fast_food
266740470,<type 'str'>,created_by,JOSM
266740470,<type 'str'>,name,Food n Drinks
266740687,<type 'str'>,addr:city,Bangalore
266740687,<type 'str'>,addr:postcode,560100
266740687,<type 'str'>,addr:street,"Velankani Drive Opposite BHEL Side Gate, Velankanni Drive, Phase 1, Electronic City"
266740687,<type 'str'>,amenity,restaurant
266740687,<type 'str'>,cuisine,regional
266740687,<type 'str'>,delivery,no
266740687,<type 'str'>,name,Evolve Electronic City
266740687,<type 'unicode'>,name:kn,ಫುಡ್ ಕೋರ್ಟ್
266740687,<type 'str'>,phone,08049653185
266740687,<type 'str'>,smoking,no
266740687,<type 'str'>,takeaway,yes
266865270,<type 'str'>,crossing,traffic_signals
266865270,<type 'str'>,highway,traffic_signals
267211565,<type 'str'>,amenity,bar;pub;restaurant
267211565,<type 'str'>,name,Navaneeth Bar
267212842,<type 'str'>,created_by,JOSM
267212842,<type 'str'>,highway,bus_stop
267212842,<type 'str'>,name,Bellandur Gate
267212843,<type 'str'>,amenity,bank
267212843,<type 'str'>,atm,yes
267212843,<type 'str'>,level,0
267212843,<type 'str'>,name,HDFC Bank
267213050,<type 'str'>,addr:street,Sarjapur Road
267213050,<type 'str'>,name,Namdharis
267213050,<type 'str'>,operator,Namdhari
267213050,<type 'str'>,shop,supermarket
267213051,<type 'str'>,addr:street,Sarjapur Road
267213051,<type 'str'>,amenity,fast_food
267213051,<type 'str'>,name,Kabaab Wala
267213052,<type 'str'>,addr:street,Sarjapur Road
267213052,<type 'str'>,name,Aishwarya Departmental Store
267213052,<type 'str'>,shop,convenience
267213053,<type 'str'>,addr:street,Sarjapur Road
267213053,<type 'str'>,amenity,pharmacy
267214028,<type 'str'>,amenity,restaurant
267214028,<type 'str'>,created_by,JOSM
267214028,<type 'str'>,name,Nanda's
267214112,<type 'str'>,amenity,kindergarten
267214112,<type 'str'>,created_by,JOSM
267214112,<type 'str'>,name,Vidyarambh Play School
267214378,<type 'str'>,amenity,place_of_worship
267214378,<type 'str'>,created_by,JOSM
267214378,<type 'str'>,religion,hindu
267214379,<type 'str'>,amenity,hospital
267214379,<type 'str'>,created_by,JOSM
267214379,<type 'str'>,name,Clinic
267215653,<type 'str'>,amenity,telephone
267215653,<type 'str'>,created_by,JOSM
267215654,<type 'str'>,created_by,JOSM
267215654,<type 'str'>,name,Aishwarya Value Mart
267215654,<type 'str'>,shop,convenience
267215655,<type 'str'>,amenity,biergarten
267215655,<type 'str'>,created_by,JOSM
267215655,<type 'str'>,name,La Casa
267215723,<type 'str'>,created_by,JOSM
267215724,<type 'str'>,created_by,JOSM
267215725,<type 'str'>,created_by,JOSM
267215726,<type 'str'>,created_by,JOSM
267215727,<type 'str'>,created_by,JOSM
267215728,<type 'str'>,created_by,JOSM
267215729,<type 'str'>,created_by,JOSM
267215730,<type 'str'>,created_by,JOSM
267215736,<type 'str'>,created_by,JOSM
267215739,<type 'str'>,created_by,JOSM
267216388,<type 'str'>,amenity,telephone
267216388,<type 'str'>,created_by,JOSM
267216389,<type 'str'>,amenity,police
267216389,<type 'str'>,created_by,JOSM
267217171,<type 'str'>,amenity,telephone
267217171,<type 'str'>,created_by,JOSM
267221220,<type 'str'>,amenity,biergarten
267221220,<type 'str'>,created_by,JOSM
267221220,<type 'str'>,name,Bar and Restaurant
269842787,<type 'str'>,barrier,gate
269842787,<type 'str'>,name,EGL Security
272710466,<type 'str'>,highway,bus_stop
272710466,<type 'str'>,local_ref,J.P.NAGARA 8TH PHASE
272710466,<type 'str'>,name,Surabhi Nagara
272710482,<type 'str'>,highway,bus_stop
272710482,<type 'str'>,local_ref,J.P.NAGARA 8TH PHASE
272710482,<type 'str'>,name,Jambusavari dinne
272710511,<type 'str'>,highway,bus_stop
272710511,<type 'str'>,local_ref,J.P.NAGARA 9TH PHASE
272710511,<type 'str'>,name,Royal Lake Residency
272710541,<type 'str'>,highway,bus_stop
272710541,<type 'str'>,name,Sarathy Nagar
272710541,<type 'unicode'>,name:kn,ಸಾರಥಿ ನಗರ
272710541,<type 'str'>,shelter,yes
272710577,<type 'str'>,highway,bus_stop
272710577,<type 'str'>,local_ref,AVALAHALLI
272710577,<type 'str'>,name,Glass Factory
272710594,<type 'str'>,highway,bus_stop
272710594,<type 'str'>,local_ref,HARI NAGARA
272710594,<type 'str'>,name,Kothnuru Cross
272710629,<type 'str'>,highway,bus_stop
272710629,<type 'str'>,local_ref,BANK COLONY
272710629,<type 'str'>,name,Sowdamini Kalyana Mantapa
272710629,<type 'str'>,name:en,Soudhamini Kalyana Mantapa
272710649,<type 'str'>,highway,bus_stop
272710649,<type 'str'>,name,Konanakunte
272710649,<type 'unicode'>,name:kn,ಕೊಣನಕುಂಟೆ
272717134,<type 'str'>,highway,bus_stop
272717134,<type 'str'>,local_ref,J.P.NAGARA 8TH PHASE
272717134,<type 'str'>,name,Kothnuru Dinne
272717134,<type 'unicode'>,name:kn,ಕೊತನೂರು ದಿಣ್ಣೆ
274576337,<type 'str'>,created_by,JOSM
274576350,<type 'str'>,created_by,JOSM
274576360,<type 'str'>,created_by,JOSM
274576366,<type 'str'>,created_by,JOSM
274576371,<type 'str'>,created_by,JOSM
274576376,<type 'str'>,created_by,JOSM
274576393,<type 'str'>,created_by,JOSM
274576400,<type 'str'>,created_by,JOSM
274576552,<type 'str'>,created_by,JOSM
274576579,<type 'str'>,created_by,JOSM
286655206,<type 'str'>,highway,bus_stop
286655206,<type 'str'>,name,Ramesh nagara
286655206,<type 'unicode'>,name:kn,ರಮೇಶ್ ನಗರ
286679410,<type 'str'>,highway,traffic_signals
286965860,<type 'str'>,highway,traffic_signals
286965860,<type 'str'>,junction,yes
286965860,<type 'str'>,name,Gopala Gowda Circle
286965860,<type 'unicode'>,name:kn,ಗೋಪಾಲಗೌಡ ವೃತ್ತ
286965860,<type 'str'>,traffic_signals,signal
287793997,<type 'str'>,crossing,traffic_signals
287793997,<type 'str'>,highway,traffic_signals
287904671,<type 'str'>,highway,traffic_signals
287905080,<type 'str'>,highway,traffic_signals
287905435,<type 'str'>,highway,bus_stop
287905435,<type 'str'>,local_ref,HALASURU
287905435,<type 'str'>,name,Hasanath College
287905435,<type 'unicode'>,name:kn,ಹಸನಾಥ್ ಕಾಲೇಜು
287911099,<type 'str'>,highway,traffic_signals
287911537,<type 'str'>,highway,traffic_signals
287912509,<type 'str'>,highway,traffic_signals
292565243,<type 'str'>,junction,yes
292565243,<type 'str'>,name,AET Junction
294083347,<type 'str'>,highway,traffic_signals
296030070,<type 'str'>,highway,bus_stop
296030070,<type 'str'>,name,Hosmat Hospital
296030070,<type 'unicode'>,name:kn,ಹೊಸಮತ್ ಆಸ್ಪತ್ರೆ
298830710,<type 'str'>,highway,traffic_signals
298830788,<type 'str'>,highway,traffic_signals
298830842,<type 'str'>,highway,traffic_signals
298830842,<type 'str'>,junction,yes
298830842,<type 'str'>,name,Manipal Hospital Junction
298830881,<type 'str'>,highway,bus_stop
298830881,<type 'str'>,name,Military Account Office
298830930,<type 'str'>,highway,traffic_signals
298831024,<type 'str'>,highway,bus_stop
298831024,<type 'str'>,local_ref,HAL
298831024,<type 'str'>,name,Helicopter Division
298831024,<type 'str'>,wheelchair,no
301350890,<type 'str'>,highway,traffic_signals
301354121,<type 'str'>,addr:street,2nd Main Road
301354121,<type 'str'>,created_by,Potlatch 0.10c
301354121,<type 'str'>,name,Canara Bank Holiday Home
301354121,<type 'str'>,tourism,guest_house
302493798,<type 'str'>,amenity,atm
302493798,<type 'str'>,created_by,Potlatch 0.10d
302493798,<type 'str'>,name,Citibank ATM
303917501,<type 'str'>,addr:street,Elephant Cave Road
303917501,<type 'str'>,amenity,bank
303917501,<type 'str'>,atm,yes
303917501,<type 'str'>,name,ICICI Bank
303917501,<type 'unicode'>,name:kn,ಐಸಿಐಸಿಐ ಬ್ಯಾಂಕು
303917501,<type 'str'>,operator,icici bank 3rd block
303917702,<type 'str'>,amenity,post_office
303917702,<type 'str'>,name,Jayanagar 3rd Block PO
303917702,<type 'unicode'>,name:kn,ಅಂಚೆ ಕಛೇರಿ
303918309,<type 'str'>,amenity,bus_station
303918309,<type 'str'>,name,"Jayanagara 4th Block,TTMC"
303924572,<type 'str'>,amenity,hospital
303924572,<type 'str'>,name,Shanti Hospital
303924572,<type 'unicode'>,name:kn,ಶಾಂತಿ ಆಸ್ಪತ್ರೆ
303925790,<type 'str'>,amenity,police
303925790,<type 'str'>,name,Jayanagar 4th Block Police Station
303925790,<type 'unicode'>,name:kn,ಜಯನಗರ ನಾಲ್ಕನೇ ಹಂತ ಪೋಲೀಸ್ ಠಾಣೆ
303926963,<type 'str'>,highway,traffic_signals
303926963,<type 'str'>,name,Gurappana Palya Junction
303927653,<type 'str'>,junction,yes
303927653,<type 'str'>,name,Jal Bhavan Junction
303933269,<type 'str'>,highway,bus_stop
303933269,<type 'str'>,local_ref,KORAMANAGALA
303933269,<type 'str'>,name,John Fowler
303933282,<type 'str'>,highway,bus_stop
303933282,<type 'str'>,local_ref,KORAMANAGALA
303933282,<type 'str'>,name,Koramangala
303933282,<type 'unicode'>,name:kn,ಕೋರಮಂಗಲ
303933809,<type 'str'>,amenity,bank
303933809,<type 'str'>,name,SBI PBB
303938132,<type 'str'>,addr:street,Elephant Cave Road
303938132,<type 'str'>,amenity,fuel
303938132,<type 'str'>,operator,Bharat Petroleum
303938171,<type 'str'>,addr:street,Rani Sarla Devi Circle
303938171,<type 'str'>,amenity,fuel
303938171,<type 'str'>,brand,Indian Oil
303938171,<type 'str'>,name,Mahashakthi Enterprises
303975904,<type 'str'>,crossing,uncontrolled
303975904,<type 'str'>,highway,traffic_signals
304272392,<type 'str'>,addr:street,Bannerghatta Road
304272392,<type 'str'>,amenity,fuel
304272392,<type 'str'>,name,Indian Oil Petrol Bunk
304272392,<type 'str'>,operator,Indian Oil
304277418,<type 'str'>,highway,traffic_signals
304277616,<type 'str'>,addr:city,Bangalore
304277616,<type 'str'>,addr:postcode,560034
304277616,<type 'str'>,addr:street,Sarjapur Road
304277616,<type 'str'>,amenity,hospital
304277616,<type 'str'>,emergency,yes
304277616,<type 'str'>,name,St Johns Medical College & Hospital
304277616,<type 'unicode'>,name:kn,ಸೆಂಟ್ ಜಾನ್ಸ್ ವೈದ್ಯಕೀಯ ಕಾಲೇಜು ಮತ್ತು ಆಸ್ಪತ್ರೆ
304755413,<type 'str'>,amenity,fuel
304755413,<type 'str'>,brand,Hindustan Petoleum
304755413,<type 'str'>,fuel:lpg,yes
304755413,<type 'str'>,name,Advaitha Petrol Bunk
304771894,<type 'str'>,highway,traffic_signals
305154494,<type 'str'>,designation,Indiragandhi Circle
305154494,<type 'str'>,place,locality
305154534,<type 'str'>,highway,traffic_signals
306074373,<type 'str'>,highway,traffic_signals
306585721,<type 'str'>,addr:street,Mahayogi Vemana Road
306585721,<type 'str'>,amenity,restaurant
306585721,<type 'str'>,name,Sukh Sagar
306587086,<type 'str'>,amenity,restaurant
306587086,<type 'str'>,cuisine,indian
306587086,<type 'str'>,name,Taste of Rampur
306588111,<type 'str'>,amenity,place_of_worship
306588111,<type 'str'>,name,Masjid-e-Mamoor
306588111,<type 'str'>,religion,muslim
306588561,<type 'str'>,created_by,Potlatch 0.10e
306588561,<type 'str'>,landuse,commercial
306588561,<type 'str'>,name,Wipro K1 office
306589874,<type 'str'>,crossing,uncontrolled
306589874,<type 'str'>,highway,traffic_signals
306594280,<type 'str'>,highway,traffic_signals
306603782,<type 'str'>,amenity,toilets
306603782,<type 'str'>,created_by,Potlatch 0.10e
306834748,<type 'str'>,highway,traffic_signals
306850237,<type 'str'>,addr:street,BTM Main Road
306850237,<type 'str'>,amenity,fuel
306850237,<type 'str'>,brand,Bharat Petroleum
306850237,<type 'str'>,name,Advaith
306850490,<type 'str'>,addr:city,"BTM Layout, Bangalore"
306850490,<type 'str'>,addr:housenumber,72
306850490,<type 'str'>,addr:street,"2nd Stage, 16th Main"
306850490,<type 'str'>,amenity,restaurant
306850490,<type 'str'>,name,Udupi Garden
306850490,<type 'str'>,phone,8026680872
306850808,<type 'str'>,junction,yes
306850808,<type 'str'>,name,Gangothri Circle
306850808,<type 'unicode'>,name:kn,ಗಂಗೋತ್ರಿ ವೃತ್ತ
306854070,<type 'str'>,highway,mini_roundabout
307385230,<type 'str'>,addr:street,Sarjapur Road
